Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.09153629270000001,0.045,0.046,0.002504694835718302,0.0032758356468869177,0.003,0.001,7.514084507154906e-06
-0.09106964005,0.045,0.046,0.0025023474178339994,0.00327818306477122,0.003,0.001,7.5070422535019985e-06
-0.09060298741,0.045,0.046,0.0025,0.0032805304826052195,0.003,0.001,7.5e-06
-0.09013633641,0.04499893476,0.045998937365433354,0.0024999063439645015,0.0032804906040427963,0.003,0.001,7.499719031893505e-06
-0.08966969546,0.04499569203,0.04599571617463504,0.0024996224626905646,0.0032803696985428225,0.003,0.001,7.498867388071694e-06
-0.08920307472,0.04499027175,0.04599033921378799,0.002499148663987157,0.003280167808418401,0.003,0.001,7.497445991961471e-06
-0.08873648436,0.04498267405,0.04598280661655717,0.0024984850635261196,0.003279884834794526,0.003,0.001,7.495455190578359e-06
-0.08826993453,0.044972899069999996,0.04597311853134447,0.002497631819916981,0.003279520637710402,0.003,0.001,7.492895459750943e-06
-0.0878034354,0.04496094704,0.04596127519605708,0.0024965891412769684,0.0032790750389451004,0.003,0.001,7.489767423830905e-06
-0.08733699712000001,0.04494681822,0.04594727688313215,0.0024953572803660205,0.003278547819974144,0.003,0.001,7.486071841098062e-06
-0.08687062985,0.04493051292,0.04593112391662101,0.0024939365360653752,0.0032779387226377853,0.003,0.001,7.481809608196126e-06
-0.08640434375,0.04491203148,0.04591281665454958,0.002492327251795804,0.0032772474485061186,0.003,0.001,7.476981755387412e-06
-0.08593814897,0.044891374319999997,0.04589235553324682,0.002490529819379099,0.003276473660588064,0.003,0.001,7.471589458137297e-06
-0.08547205565999999,0.04486854188,0.04586974101645043,0.0024885446745227,0.003275616981451183,0.003,0.001,7.4656340235681e-06
-0.08500607397,0.04484353466,0.045844973626801434,0.0024863722995427345,0.0032746769944563534,0.003,0.001,7.459116898628204e-06
-0.08454021406,0.04481635321,0.045818053940172646,0.0024840132228137095,0.0032736532435953805,0.003,0.001,7.452039668441129e-06
-0.08407448606,0.04478699811,0.04578898256716553,0.0024814680170926256,0.0032725452328417077,0.003,0.001,7.4444040512778774e-06
-0.08360890011,0.044755470000000006,0.04575776017740236,0.002478737301589219,0.0032713524271328143,0.003,0.001,7.436211904767657e-06
-0.08314346636,0.04472176958,0.045724387502490034,0.002475821742156066,0.003270074252552559,0.003,0.001,7.427465226468199e-06
-0.08267819495,0.04468589758,0.045688865310743086,0.0024727220490083184,0.003268710095435042,0.003,0.001,7.418166147024955e-06
-0.08221309599,0.04464785477,0.045651194411544,0.00246943897703581,0.0032672593026004323,0.003,0.001,7.40831693110743e-06
-0.08174817963,0.044607641989999995,0.045611375682412116,0.002465973328083647,0.0032657211824759546,0.003,0.001,7.397919984250941e-06
-0.08128345598,0.044565260100000004,0.04556941003106671,0.002462325947562685,0.0032640950037181237,0.003,0.001,7.3869778426880555e-06
