Engine z axis,Engine radius,Channel width,Channel height,Fin width,Hydraulic diameter,Channel cross-sectionnal area,xA,yA,xB,yB,xC,yC,xD,yD
19.438877755511037,25.774008856178764,1.0301563728574004,1.0220339673616434,1.5187233098613655,0.9853021798339838,9.726643936078613e-07,-0.5150781864287002,26.774008856178764,0.5150781864287002,26.774008856178764,0.5150781864287002,27.79604282354041,-0.5150781864287002,27.79604282354041
20.040080160320663,26.02237132020177,1.0320821587734526,1.0235243719488865,1.5404415752302263,0.9872633620511091,9.765304711509468e-07,-0.5160410793867263,27.02237132020177,0.5160410793867263,27.02237132020177,0.5160410793867263,28.04589569215066,-0.5160410793867263,28.04589569215066
20.641282565130286,26.269612411566307,1.0340717366430472,1.0250713325432712,1.5619892942180968,0.9892845404542218,9.80523251703347e-07,-0.5170358683215236,27.269612411566307,0.5170358683215236,27.269612411566307,0.5170358683215236,28.294683744109577,-0.5170358683215236,28.294683744109577
21.242484969939913,26.515724435399733,1.0361254720465607,1.0266755486919312,1.5833653686944384,0.991359311198719,9.8463129714531e-07,-0.5180627360232803,27.515724435399736,0.5180627360232803,27.515724435399736,0.5180627360232803,28.542399984091666,-0.5180627360232803,28.542399984091666
21.84368737474951,26.760722804319713,1.038243730564369,1.0283377199419996,1.6045709003566448,0.9934924637986049,9.888644432904707e-07,-0.5191218652821845,27.760722804319713,0.5191218652821845,27.760722804319713,0.5191218652821845,28.78906052426171,-0.5191218652821845,28.78906052426171
22.444889779559134,27.00460895457064,1.0404268777768495,1.0300585458406104,1.6256056603544853,0.9956845562738789,9.932245333610842e-07,-0.5202134388884248,28.00460895457064,0.5202134388884248,28.00460895457064,0.5202134388884248,29.034667500411246,-0.5202134388884248,29.034667500411246
23.04609218436876,27.247384357460465,1.0426752792643788,1.0318387259348973,1.6464694231757735,0.9979361664700858,9.977134792647436e-07,-0.5213376396321894,28.247384357460465,0.5213376396321894,28.247384357460465,0.5213376396321894,29.27922308339536,-0.5213376396321894,29.27922308339536
23.647294589178387,27.489050454237834,1.044989300607333,1.033678959771993,1.6671619604466832,1.0002478595399245,1.0023332001964996e-06,-0.5224946503036665,28.489050454237834,0.5224946503036665,28.489050454237834,0.5224946503036665,29.522729414009827,-0.5224946503036665,29.522729414009827
24.248496993987985,27.729608699018087,1.047369307386089,1.0355799468990319,1.687683045018294,1.0026202084301703,1.0070856624819939e-06,-0.5236846536930445,28.729608699018087,0.5236846536930445,28.729608699018087,0.5236846536930445,29.76518864591712,-0.5236846536930445,29.76518864591712
24.849699398797608,27.96906053359124,1.0498156651810233,1.037542386863147,1.7080324485683178,1.0050537757398037,1.011972845390801e-06,-0.5249078325905117,28.969060533591243,0.5249078325905117,28.969060533591243,0.5249078325905117,30.00660292045439,-0.5249078325905117,30.00660292045439
25.450901803607234,28.207407422688803,1.0523287395725125,1.0395669792114723,1.7282099449584916,1.0075491432803267,1.0169967988010166e-06,-0.5261643697862562,29.207407422688807,0.5261643697862562,29.207407422688807,0.5261643697862562,30.246974401900275,-0.5261643697862562,30.246974401900275
26.05210420841686,28.444650790627488,1.0549088961409332,1.041654423491141,1.7482153042030733,1.0101068724231108,1.0221595673787206e-06,-0.5274544480704666,29.444650790627488,0.5274544480704666,29.444650790627488,0.5274544480704666,30.48630521411863,-0.5274544480704666,30.48630521411863
26.653306613226484,28.680792090300347,1.057556500466662,1.0438054192492867,1.7680482990367807,1.0127275376118003,1.027463255989474e-06,-0.528778250233331,29.680792090300347,0.528778250233331,29.680792090300347,0.528778250233331,30.724597509549636,-0.528778250233331,30.724597509549636
27.25450901803608,28.91583276028154,1.0602719181300757,1.046020666033043,1.7877087008311774,1.0154117073854545,1.0329099936922676e-06,-0.5301359590650379,29.91583276028154,0.5301359590650379,29.91583276028154,0.5301359590650379,30.961853426314583,-0.5301359590650379,30.961853426314583
27.855711422845708,29.149774245319435,1.0630555147115508,1.0483008633895432,1.8071962815456095,1.0181599581637972,1.038501961272652e-06,-0.5315277573557754,30.149774245319435,0.5315277573557754,30.149774245319435,0.5315277573557754,31.198075108708977,-0.5315277573557754,31.198075108708977
28.456913827655335,29.382617970690568,1.0659076557914635,1.0506467108659214,1.82651081128571,1.0209728521011658,1.0442413487030843e-06,-0.5329538278957318,30.38261797069057,0.5329538278957318,30.38261797069057,0.5329538278957318,31.433264681556494,-0.5329538278957318,31.433264681556494
29.058116232464958,29.614365390738744,1.0688287069501912,1.053058908009311,1.8456520629243076,1.0238509681822667,1.0501304166789894e-06,-0.5344143534750956,30.614365390738744,0.5344143534750956,30.614365390738744,0.5344143534750956,31.667424298748053,-0.5344143534750956,31.667424298748053
29.659318637274556,29.84501793319011,1.0718190337681093,1.0555381543668447,1.8646198068002384,1.0267948792795285,1.056171452527895e-06,-0.5359095168840546,30.84501793319011,0.5359095168840546,30.84501793319011,0.5359095168840546,31.900556087556957,-0.5359095168840546,31.900556087556957
30.260521042084182,30.074577020326288,1.0748790018255954,1.0580851494856574,1.8834138127340188,1.0298063402868907,1.0623691235204243e-06,-0.5374395009127977,31.074577020326288,0.5374395009127977,31.074577020326288,0.5374395009127977,32.13266216981195,-0.5374395009127977,32.13266216981195
30.86172344689381,30.303040097629566,1.078008976703026,1.0607005929128817,1.9020334719557546,1.0328860171683338,1.068726002680788e-06,-0.539004488351513,31.30304009762957,0.539004488351513,31.30304009762957,0.539004488351513,32.36374069054245,-0.539004488351513,32.36374069054245
31.46292585170343,30.530404287099095,1.0812093239807774,1.0633851841956516,1.9204781449000294,1.036030637186242,1.0752368594532923e-06,-0.5406046619903887,31.530404287099092,0.5406046619903887,31.530404287099092,0.5406046619903887,32.59378947129474,-0.5406046619903887,32.59378947129474
32.06412825651306,30.75667963755939,1.0844804092392264,1.0661396228811002,1.9387484226323237,1.0392433382649586,1.0819092220680531e-06,-0.5422402046196132,31.75667963755939,0.5422402046196132,31.75667963755939,0.5422402046196132,32.82281926044049,-0.5422402046196132,32.82281926044049
32.665330661322656,30.98186757526889,1.087822598058749,1.0689646085163613,1.9568440753517466,1.0425246925498273,1.0887455802763333e-06,-0.5439112990293745,31.981867575268893,0.5439112990293745,31.981867575268893,0.5439112990293745,33.05083218378525,-0.5439112990293745,33.05083218378525
33.26653306613228,31.205969526674096,1.0912362560197229,1.0718608406485686,1.97476487327531,1.0458752746880666,1.0957484719369492e-06,-0.5456181280098614,32.205969526674096,0.5456181280098614,32.205969526674096,0.5456181280098614,33.27783036732266,-0.5456181280098614,33.27783036732266
33.86773547094191,31.42898691054575,1.0947217487025234,1.0748290188248555,1.9925105858892975,1.0492956570942698,1.1029204743239833e-06,-0.5473608743512617,32.42898691054575,0.5473608743512617,32.42898691054575,0.5473608743512617,33.50381592937061,-0.5473608743512617,33.50381592937061
34.46893787575153,31.65092114601855,1.0982794416875281,1.0778698425923556,2.0100809827146384,1.0527864164279497,1.1102642179601354e-06,-0.5491397208437641,32.650921146018554,0.5491397208437641,32.650921146018554,0.5491397208437641,33.72879098861091,-0.5491397208437641,33.72879098861091
35.07014028056113,31.871773638778002,1.1019097005551133,1.0809840114982021,2.0274758319919046,1.0563481171145408,1.1177823540699298e-06,-0.5509548502775566,32.871773638778,0.5509548502775566,32.871773638778,0.5509548502775566,33.952757650276205,-0.5509548502775566,33.952757650276205
35.67134268537075,32.091545822742006,1.1056128908856557,1.0841722250895292,2.044694904649383,1.0599813426683449,1.125477618832313e-06,-0.5528064454428279,33.091545822742006,0.5528064454428279,33.091545822742006,0.5528064454428279,34.17571804783154,-0.5528064454428279,34.17571804783154
36.27254509018038,32.31023909613633,1.1093893782595317,1.0874351829134699,2.0617379682174803,1.063686660421436,1.133352762683848e-06,-0.5546946891297658,33.31023909613633,0.5546946891297658,33.31023909613633,0.5546946891297658,34.397674279049795,-0.5546946891297658,34.397674279049795
36.873747494990006,32.52785487640726,1.113239528257118,1.0907735845171578,2.0786047920563906,1.0674646448667937,1.1414105985004026e-06,-0.556619764128559,33.52785487640726,0.556619764128559,33.52785487640726,0.556619764128559,34.61862846092442,-0.556619764128559,34.61862846092442
37.47494989979963,32.74439457640665,1.1171637064587912,1.0941881294477267,2.0952951450889175,1.0713158749242704,1.1496539970476004e-06,-0.5585818532293956,33.74439457640665,0.5585818532293956,33.74439457640665,0.5585818532293956,34.83858270585438,-0.5585818532293956,34.83858270585438
38.07615230460923,32.95985958973024,1.1211622784449276,1.09767951725231,2.1118087944046917,1.0752409141791677,1.158085847092293e-06,-0.5605811392224638,33.95985958973024,0.5605811392224638,33.95985958973024,0.5605811392224638,35.05753910698255,-0.5605811392224638,35.05753910698255
38.67735470941886,33.17425134267377,1.125235609795904,1.101248447478041,2.12814551020637,1.0792403479200399,1.1667091325831719e-06,-0.562617804897952,34.17425134267378,0.562617804897952,34.17425134267378,0.562617804897952,35.27549979015181,-0.562617804897952,35.27549979015181
39.27855711422848,33.38757122119058,1.1293840660920973,1.1048956196720539,2.144305058856028,1.0833147433738273,1.1755268514340092e-06,-0.5646920330460486,34.38757122119058,0.5646920330460486,34.38757122119058,0.5646920330460486,35.49246684086264,-0.5646920330460486,35.49246684086264
39.8797595190381,33.59982063194891,1.133608012913884,1.1086217333814818,2.16028720868779,1.0874646746728078,1.184542067924073e-06,-0.566804006456942,34.59982063194891,0.566804006456942,34.59982063194891,0.566804006456942,35.70844236533039,-0.566804006456942,35.70844236533039
40.4809619238477,33.81100097910291,1.13790781584164,1.1124274881534577,2.1760917277964444,1.091690719326112,1.1937579064213712e-06,-0.56895390792082,34.81100097910291,0.56895390792082,34.81100097910291,0.56895390792082,35.923428467256365,-0.56895390792082,35.923428467256365
41.08216432865733,34.02111365290964,1.1422838404557427,1.1163135835351163,2.191718382953777,1.0959934466782961,1.203177528041956e-06,-0.5711419202278714,35.02111365290964,0.5711419202278714,35.02111365290964,0.5711419202278714,36.13742723644476,-0.5711419202278714,36.13742723644476
41.683366733466954,34.230160057231416,1.1467364523365686,1.1202807190735908,2.2071669422267886,1.100373434085819,1.2128041654539426e-06,-0.5733682261682843,35.230160057231416,0.5733682261682843,35.230160057231416,0.5733682261682843,36.350440776305014,-0.5733682261682843,36.350440776305014
42.28456913827658,34.43814158239752,1.151266017064494,1.1243295943160143,2.2224371723941427,1.1048312543289966,1.2226410973251925e-06,-0.575633008532247,35.43814158239752,0.575633008532247,35.43814158239752,0.575633008532247,36.56247117671353,-0.575633008532247,36.56247117671353
42.88577154308621,34.64505962047874,1.1558729002198957,1.1284609088095205,2.2375288404002927,1.1093674819665904,1.2326916625918601e-06,-0.5779364501099479,35.64505962047875,0.5779364501099479,35.64505962047875,0.5779364501099479,36.77352052928826,-0.5779364501099479,36.77352052928826
43.486973947895805,34.85091555906043,1.1605574673831498,1.1326753621012426,2.252441712762676,1.11398268968025,1.2429592535932997e-06,-0.5802787336915749,35.85091555906043,0.5802787336915749,35.85091555906043,0.5802787336915749,36.98359092116168,-0.5802787336915749,36.98359092116168
44.088176352705425,35.0557107872837,1.1653200841346338,1.1369736537383153,2.267175556146843,1.1186774504856258,1.2534473216567379e-06,-0.5826600420673169,36.0557107872837,0.5826600420673169,36.0557107872837,0.5826600420673169,37.19268444102202,-0.5826600420673169,37.19268444102202
44.68937875751505,35.25944669436277,1.1701611160547236,1.1413564832678713,2.2817301372253005,1.123452339985317,1.2641593829000057e-06,-0.5850805580273618,36.25944669436278,0.5850805580273618,36.25944669436278,0.5850805580273618,37.40080317763065,-0.5850805580273618,37.40080317763065
45.29058116232468,35.46212466044506,1.1750809287237962,1.145824550237044,2.2961052218073994,1.1283079314917583,1.275099008673276e-06,-0.5875404643618981,36.46212466044506,0.5875404643618981,36.46212466044506,0.5875404643618981,37.607949210682115,-0.5875404643618981,37.607949210682115
45.891783567134304,35.663746063850695,1.1800798877222278,1.1503785541929672,2.3103005755285313,1.133244791831573,1.286269817217577e-06,-0.5900399438611139,36.6637460638507,0.5900399438611139,36.6637460638507,0.5900399438611139,37.81412461804367,-0.5900399438611139,37.81412461804367
46.4929859719439,35.86431230236968,1.1851583586303953,1.1550191946827746,2.3243159658776174,1.1382635074528613,1.297675531539467e-06,-0.5925791793151977,36.86431230236968,0.5925791793151977,36.86431230236968,0.5925791793151977,38.019331497052455,-0.5925791793151977,38.019331497052455
47.09418837675353,36.063824726544496,1.190316707028675,1.1597471712535994,2.3381511558456256,1.1433646370478163,1.3093198769392585e-06,-0.5951583535143375,37.0638247265445,0.5951583535143375,37.0638247265445,0.5951583535143375,38.223571897798095,-0.5951583535143375,38.223571897798095
47.69539078156315,36.26228473247753,1.195555298497444,1.1645631834525756,2.351805912760814,1.1485487618654011,1.3212066919343466e-06,-0.597777649248722,37.26228473247753,0.597777649248722,37.26228473247753,0.597777649248722,38.426847915930104,-0.597777649248722,38.426847915930104
48.296593186372775,36.459693685109784,1.2008744986170783,1.1694679308268363,2.365280000984887,1.1538164511062627,1.3333398534019585e-06,-0.6004372493085391,37.459693685109784,0.6004372493085391,37.459693685109784,0.6004372493085391,38.629161615936624,-0.6004372493085391,38.629161615936624
48.89779559118237,36.65605295796927,1.206274672967955,1.174462112923515,2.378573185697029,1.1591682752115122,1.3457233066141122e-06,-0.6031373364839775,37.65605295796927,0.6031373364839775,37.65605295796927,0.6031373364839775,38.83051507089279,-0.6031373364839775,38.83051507089279
49.498997995992,36.851363928094926,1.2117561871304505,1.179546429289746,2.3916852324106617,1.1646048111980214,1.3583610782478798e-06,-0.6058780935652253,37.851363928094926,0.6058780935652253,37.851363928094926,0.6058780935652253,39.03091035738467,-0.6058780935652253,39.03091035738467
50.1002004008016,37.045627952971316,1.2173194066849413,1.1847215794726618,2.4046159047776396,1.1701266293449293,1.3712572476787844e-06,-0.6086597033424707,38.045627952971316,0.6086597033424707,38.045627952971316,0.6086597033424707,39.23034953244398,-0.6086597033424707,39.23034953244398
50.70140280561125,37.23884639216754,1.2229646972118042,1.189988263019397,2.4173649666482597,1.1757342938397377,1.384415949063618e-06,-0.6114823486059021,38.23884639216754,0.6114823486059021,38.23884639216754,0.6114823486059021,39.42883465518693,-0.6114823486059021,39.42883465518693
51.30260521042085,37.431020626687726,1.2286924242914155,1.1953471794770842,2.4299321839134325,1.1814283852412213,1.397841423170483e-06,-0.6143462121457077,38.431020626687726,0.6143462121457077,38.431020626687726,0.6143462121457077,39.62636780616481,-0.6143462121457077,39.62636780616481
51.903807615230505,37.62215200282857,1.2345029535041523,1.2007990283928578,2.4423173191599252,1.1872094664313204,1.4115379413254631e-06,-0.6172514767520761,38.62215200282857,0.6172514767520761,38.62215200282857,0.6172514767520761,39.82295103122143,-0.6172514767520761,39.82295103122143
52.505010020040096,37.812241890300406,1.2403966504303903,1.2063445093138505,2.454520137203482,1.1930782579612214,1.4255102090194386e-06,-0.6201983252151951,38.812241890300406,0.6201983252151951,38.812241890300406,0.6201983252151951,40.01858639961426,-0.6201983252151951,40.01858639961426
53.106212424849694,38.00129115242016,1.2463738806505067,1.2119843217871962,2.4665403546513045,1.1990353826009237,1.4397627852087985e-06,-0.6231869403252533,39.00129115242016,0.6231869403252533,39.00129115242016,0.6231869403252533,40.21327547420735,-0.6231869403252533,40.21327547420735
53.70741482965935,38.18930047347501,1.2524350097448789,1.2177191653600288,2.478377671067002,1.2050807870703617,1.4542987328652827e-06,-0.6262175048724394,39.18930047347501,0.6262175048724394,39.18930047347501,0.6262175048724394,40.40701963883504,-0.6262175048724394,40.40701963883504
54.30861723446895,38.37627262096437,1.2585804032938819,1.2235497395794812,2.49003198433553,1.2112154665398283,1.469123610525322e-06,-0.6292902016469409,39.37627262096437,0.6292902016469409,39.37627262096437,0.6292902016469409,40.599822360543854,-0.6292902016469409,40.599822360543854
54.9098196392786,38.56220893129248,1.2648104268778937,1.2294767439926877,2.5015030561018934,1.2174399808000438,1.4842420497097658e-06,-0.6324052134389468,39.56220893129248,0.6324052134389468,39.56220893129248,0.6324052134389468,40.791685675285166,-0.6324052134389468,40.791685675285166
55.5110220440882,38.747110767389024,1.2711254460772894,1.2355008781467811,2.5127906505363207,1.2237549036208302,1.4996587911412998e-06,-0.6355627230386447,39.747110767389024,0.6355627230386447,39.747110767389024,0.6355627230386447,40.9826116455358,-0.6355627230386447,40.9826116455358
56.1122244488978,38.930979470305786,1.2775258264724465,1.241622841588895,2.523894529726266,1.2301608041488068,1.5153786424710748e-06,-0.6387629132362233,39.930979470305786,0.6387629132362233,39.930979470305786,0.6387629132362233,41.17260231189468,-0.6387629132362233,41.17260231189468
56.713426853707446,39.11381637301964,1.2840119336437423,1.247843333866164,2.534814454990453,1.236658243813384,1.5314064716486978e-06,-0.6420059668218712,40.11381637301964,0.6420059668218712,40.11381637301964,0.6420059668218712,41.3616597068858,-0.6420059668218712,41.3616597068858
57.314629258517044,39.29562282444966,1.290584133171552,1.2541630545257203,2.5455501891653034,1.2432477925072232,1.5477472463344983e-06,-0.645292066585776,40.29562282444966,0.645292066585776,40.29562282444966,0.645292066585776,41.54978587897538,-0.645292066585776,41.54978587897538
57.9158316633267,39.47640015938062,1.2972427906362531,1.2605827031146986,2.556101493741652,1.249930015370605,1.5644060035982434e-06,-0.6486213953181266,40.47640015938062,0.6486213953181266,40.47640015938062,0.6486213953181266,41.73698286249532,-0.6486213953181266,41.73698286249532
58.5170340681363,39.656149712461364,1.3039882716182218,1.267102979180231,2.566468130197396,1.2567054777631996,1.5813878627464516e-06,-0.6519941358091109,40.656149712461364,0.6519941358091109,40.656149712461364,0.6519941358091109,41.92325269164159,-0.6519941358091109,41.92325269164159
59.118236472945895,39.834872815541104,1.3108209416978347,1.273724582269452,2.5766498597439083,1.2635747409048086,1.5986980157629422e-06,-0.6554104708489173,40.83487281554111,0.6554104708489173,40.83487281554111,0.6554104708489173,42.10859739781056,-0.6554104708489173,42.10859739781056
59.71943887775555,40.012570809457195,1.317741166455469,1.280448211929496,2.5866464444482253,1.2705383770477565,1.616341765369098e-06,-0.6588705832277345,41.012570809457195,0.6588705832277345,41.012570809457195,0.6588705832277345,42.29301902138669,-0.6588705832277345,42.29301902138669
60.32064128256515,40.18924500528861,1.3247493114715003,1.2872745677074946,2.596457643544402,1.2775969388252115,1.6343244511585104e-06,-0.6623746557357502,41.18924500528862,0.6623746557357502,41.18924500528862,0.6623746557357502,42.47651957299611,-0.6623746557357502,42.47651957299611
60.921843687374796,40.364896747504865,1.3318457423263061,1.294204349150583,2.606083219445258,1.2847509976865368,1.652651544804042e-06,-0.6659228711631531,41.36489674750487,0.6659228711631531,41.36489674750487,0.6659228711631531,42.659101096655455,-0.6659228711631531,42.659101096655455
61.523046092184394,40.539527349261085,1.3390308246002627,1.3012382558058935,2.6155229315824924,1.2920013226563,1.6713290992953358e-06,-0.6695154123001313,41.539527349261085,0.6695154123001313,41.539527349261085,0.6695154123001313,42.84076560506698,-0.6695154123001313,42.84076560506698
62.12424849699399,40.71313743519274,1.346304923873746,1.3083769872205602,2.6247764738408867,1.2993484379303233,1.6903626523643665e-06,-0.673152461936873,41.71313743519274,0.673152461936873,41.71313743519274,0.673152461936873,43.021514422413304,-0.673152461936873,43.021514422413304
62.72545090180365,40.885727752553386,1.353668405727134,1.3156212429417173,2.6338435517784364,1.3067924163597928,1.709756687391262e-06,-0.676834202863567,41.885727752553386,0.676834202863567,41.885727752553386,0.676834202863567,43.2013489954951,-0.676834202863567,43.2013489954951
63.326653306613245,41.05730066254762,1.3611216357408018,1.3229717225164974,2.642724024600918,1.3143341331675684,1.729517790047936e-06,-0.6805608178704009,42.05730066254762,0.6805608178704009,42.05730066254762,0.6805608178704009,43.38027238506412,-0.6805608178704009,43.38027238506412
63.92785571142284,41.22785747880185,1.3686649794951267,1.330429125492034,2.651417651784895,1.321974144060612,1.7496518384274359e-06,-0.6843324897475633,42.22785747880185,0.6843324897475633,42.22785747880185,0.6843324897475633,43.55828660429389,-0.6843324897475633,43.55828660429389
64.52905811623249,41.39739952433878,1.3762988025704859,1.3379941514154619,2.659924193701457,1.32971300814881,1.7701648115268898e-06,-0.6881494012852429,42.39739952433878,0.6881494012852429,42.39739952433878,0.6881494012852429,43.73539367575424,-0.6881494012852429,43.73539367575424
65.13026052104209,41.56592811786014,1.3840234705472547,1.3456674998339129,2.66824341031034,1.3375512898605453,1.7910627956051412e-06,-0.6920117352736274,42.56592811786014,0.6920117352736274,42.56592811786014,0.6920117352736274,43.911595617694054,-0.6920117352736274,43.911595617694054
65.73146292585174,41.733444553725334,1.3918393490058112,1.3534498702945224,2.676375059253895,1.3454895394486117,1.8123519349245262e-06,-0.6959196745029056,42.73344455372534,0.6959196745029056,42.73344455372534,0.6959196745029056,44.08689442401986,-0.6959196745029056,44.08689442401986
66.33266533066134,41.89995014622142,1.3997468035265306,1.3613419623444218,2.6843189000715784,1.3535283115879095,1.834038480546759e-06,-0.6998734017632653,42.89995014622142,0.6998734017632653,42.89995014622142,0.6998734017632653,44.26129210856585,-0.6998734017632653,44.26129210856585
66.93386773547094,42.06544621235757,1.40774619968979,1.369344475530746,2.6920746925619956,1.3616681699931723,1.8561288040216813e-06,-0.703873099844895,43.06544621235757,0.703873099844895,43.06544621235757,0.703873099844895,44.43479068788832,-0.703873099844895,44.43479068788832
67.5350701402806,42.22993403950432,1.4158379030759665,1.377458109400629,2.699642193702158,1.3699096643016744,1.8786293378807342e-06,-0.7079189515379832,43.22993403950432,0.7079189515379832,43.22993403950432,0.7079189515379832,44.60739214890496,-0.7079189515379832,44.60739214890496
68.1362725450902,42.39341492912075,1.424022279265436,1.3856835635012028,2.707021161810303,1.378253345495577,1.9015466168562853e-06,-0.712011139632718,43.39341492912075,0.712011139632718,43.39341492912075,0.712011139632718,44.779098492621955,-0.712011139632718,44.779098492621955
68.73747494989985,42.55589018960371,1.4322996938385757,1.394021537379603,2.714211355865144,1.3866997700558892,1.924887290327681e-06,-0.7161498469192878,43.55589018960371,0.7161498469192878,43.55589018960371,0.7161498469192878,44.94991172698331,-0.7161498469192878,44.94991172698331
69.33867735470945,42.71736111550556,1.4406705123757615,1.4024727305829607,2.7212125335274004,1.3952494899712131,1.9486580969072626e-06,-0.7203352561878807,43.71736111550556,0.7203352561878807,43.71736111550556,0.7203352561878807,45.119833846088525,-0.7203352561878807,45.119833846088525
69.93987975951904,42.87782899956141,1.4491351004573698,1.4110378426584114,2.72802445228479,1.4039030559609895,1.9728658740143295e-06,-0.7245675502286849,43.87782899956141,0.7245675502286849,43.87782899956141,0.7245675502286849,45.28886684221982,-0.7245675502286849,45.28886684221982
70.5410821643287,43.03729513407382,1.457693823663779,1.4197175731530882,2.734646869583853,1.412661019275889,1.997517563881957e-06,-0.7288469118318895,44.03729513407382,0.7288469118318895,44.03729513407382,0.7288469118318895,45.457012707226916,-0.7288469118318895,45.457012707226916
71.1422845691383,43.195760806370444,1.4663470475753635,1.4285126216141237,2.741079542397518,1.4215239306756746,2.0226202119673947e-06,-0.7331735237876817,44.195760806370444,0.7331735237876817,44.195760806370444,0.7331735237876817,45.62427342798456,-0.7331735237876817,45.62427342798456
71.74348697394794,43.35322729759455,1.475095137772502,1.437423687588653,2.747322227109962,1.4304923324231962,2.0481809458473133e-06,-0.737547568886251,44.35322729759455,0.737547568886251,44.35322729759455,0.737547568886251,45.7906509851832,-0.737547568886251,45.7906509851832
72.34468937875754,43.509695907616965,1.4839384598355685,1.446451470623808,2.753374681888224,1.439566780329873,2.0742070373157e-06,-0.7419692299177842,44.50969590761697,0.7419692299177842,44.50969590761697,0.7419692299177842,45.95614737824077,-0.7419692299177842,45.95614737824077
72.94589178356713,43.66516790788498,1.4928773793449415,1.4555966702667231,2.7592366621934237,1.4487478166481138,2.1007058284827487e-06,-0.7464386896724707,44.66516790788498,0.7464386896724707,44.66516790788498,0.7464386896724707,46.1207645781517,-0.7464386896724707,46.1207645781517
73.54709418837679,43.81964458282001,1.5019122618809977,1.4648599860645326,2.7649079247218182,1.4580359923828459,2.127684794983977e-06,-0.7509561309404988,44.81964458282001,0.7509561309404988,44.81964458282001,0.7509561309404988,46.28450456888455,-0.7509561309404988,46.28450456888455
74.14829659318639,43.97312719834632,1.5110434730241125,1.4742421175643683,2.7703882244087397,1.4674318425590875,2.155151477411327e-06,-0.7555217365120562,44.97312719834632,0.7555217365120562,44.97312719834632,0.7555217365120562,46.44736931591069,-0.7555217365120562,46.44736931591069
74.74949899799604,44.12561705100736,1.520271378354664,1.4837437643133657,2.7756773191044584,1.4769359234470971,2.1831135879863544e-06,-0.760135689177332,45.12561705100736,0.760135689177332,45.12561705100736,0.760135689177332,46.60936081532072,-0.760135689177332,46.60936081532072
75.35070140280564,44.27711539584184,1.529596343453027,1.4933656258586563,2.780774962708004,1.4865487687496053,2.2115788870515723e-06,-0.7647981717265135,45.27711539584184,0.7647981717265135,45.27711539584184,0.7647981717265135,46.77048102170049,-0.7647981717265135,46.77048102170049
75.95190380761524,44.427623516849025,1.539018733899579,1.5031084017473746,2.7856809118754455,1.4962709280617081,2.2405552941473435e-06,-0.7695093669497896,45.427623516849025,0.7695093669497896,45.427623516849025,0.7695093669497896,46.93073191859639,-0.7695093669497896,46.93073191859639
76.5531062124249,44.57714267233629,1.5485389152746976,1.5129727915266555,2.790394920816986,1.5061029384927462,2.2700508075567662e-06,-0.7742694576373488,45.57714267233629,0.7742694576373488,45.57714267233629,0.7742694576373488,47.090115463862944,-0.7742694576373488,47.090115463862944
77.15430861723449,44.72567413248653,1.558157253158757,1.52295949474363,2.79491674487338,1.5160453431979777,2.3000735590358957e-06,-0.7790786265793785,45.72567413248653,0.7790786265793785,45.72567413248653,0.7790786265793785,47.24863362723016,-0.7790786265793785,47.24863362723016
77.75551102204409,44.873219156727195,1.5678741131321359,1.533069210945433,2.799246138361461,1.526098678429988,2.3306317771431123e-06,-0.7839370565660679,45.873219156727195,0.7839370565660679,45.873219156727195,0.7839370565660679,47.40628836767262,-0.7839370565660679,47.40628836767262
78.35671342685374,45.01977901308548,1.577689860775211,1.543302639679199,2.8033828564167615,1.536263487310924,2.361733829030047e-06,-0.7888449303876055,46.01977901308548,0.7888449303876055,46.01977901308548,0.7888449303876055,47.56308165276468,-0.7888449303876055,47.56308165276468
78.95791583166334,45.16535495292515,1.5876048616683571,1.5536604804920595,2.807326652588455,1.5465403035233076,2.393388173200956e-06,-0.7938024308341786,46.16535495292515,0.7938024308341786,46.16535495292515,0.7938024308341786,47.719015433417205,-0.7938024308341786,47.719015433417205
79.559118236473,45.30994823846237,1.5976194813919526,1.5641434329311497,2.811077281458864,1.5569296690152021,2.4256034135645615e-06,-0.7988097406959763,46.30994823846237,0.7988097406959763,46.30994823846237,0.7988097406959763,47.874091671393515,-0.7988097406959763,47.874091671393515
80.1603206412826,45.45356011301783,1.6077340855263726,1.5747521965436018,2.814634495811465,1.5674321113680731,2.4583882323181e-06,-0.8038670427631863,46.45356011301783,0.8038670427631863,46.45356011301783,0.8038670427631863,48.02831230956143,-0.8038670427631863,48.02831230956143
80.7615230460922,45.5961918443629,1.6179490396519942,1.58548747087655,2.8179980507574336,1.57804817403712,2.4917514828509754e-06,-0.8089745198259971,46.5961918443629,0.8089745198259971,46.5961918443629,0.8089745198259971,48.18167931523945,-0.8089745198259971,48.18167931523945
81.36272545090183,45.73784467045632,1.628264709349195,1.5963499554771288,2.8211676985697878,1.5887783888114126,2.5257021072591416e-06,-0.8141323546745975,46.737844670456326,0.8141323546745975,46.737844670456326,0.8141323546745975,48.334194625933456,-0.8141323546745975,48.334194625933456
81.96392785571143,45.878519834051886,1.6386814601983501,1.6073403498924699,2.8241431919780373,1.5996232835338944,2.560249160467856e-06,-0.8193407300991751,46.878519834051886,0.8193407300991751,46.878519834051886,0.8193407300991751,48.485860183944354,-0.8193407300991751,48.485860183944354
